Id,Nom,Description
381,Attaques multiples, Le solar effectue deux attaques d'épée à deux mains.
381,Épée à deux mains," <em>Attaque au corps à corps avec une arme</em> : +15 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 22 (4d6 + 8) dégâts tranchants + 27 (6d8) dégâts radiants."
381,Arc long Tueur," <em>Attaque à distance avec une arme</em> : +13 au toucher, portée 45/180 m, une cible. <em>Touché</em>&nbsp;: 15 (2d8 + 6) dégâts perforants + 27 (6d8) dégâts radiants. Si la cible est une créature qui a 100 points de vie ou moins, elle doit réussir un jet de sauvegarde de Constitution DD 15 ou mourir."
381,Épée volante," Le solar lâche son épée à deux mains pour qu'elle flotte dans un espace inoccupé à 1,50 mètre de lui. Si le solar peut voir l'épée, il peut la commander mentalement en utilisant une action bonus pour qu'elle vole jusqu'à une distance de 15 mètres et effectue une attaque contre une cible ou retourne dans la main du solar. Si l'épée volante est ciblée par un effet, le solar est considéré comme étant en train de la tenir. L'épée volante tombe au sol si le solar meurt."
381,Contact guérisseur (4/jour)," Le solar touche une autre créature. La cible récupère par magie 40 (8d8 + 4) points de vie et est guérie de toutes malédictions, maladies, poisons, aveuglement ou assourdissement."
382,Morsure," <em>Attaque au corps à corps avec une arme</em> : + 1 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 2 (1d6 - 1) dégâts perforants."
382,Rayons oculaires, Le spectateur tire jusqu'à deux rayons oculaires magiques suivants sur une ou deux créatures qu'il peut voir dans un rayon de 27 mètres. Chaque rayon ne peut être utilisé qu'une seule fois par tour.
382,1- Rayon de confusion," La cible doit réussir un jet de sauvegarde de Sagesse DD 13 ou bien elle ne peut plus utiliser de réaction jusqu'à la fin de son prochain tour. Durant son tour, la cible ne peut se déplacer et utilise son action pour faire une attaque au corps à corps ou à distance contre une créature choisie au hasard et qui est à sa portée. Si la cible ne peut attaquer, elle ne fait rien durant son tour."
382,2- Rayon paralysant," La cible doit réussir un jet de sauvegarde de Constitution DD 13 ou bien être paralysée pendant 1 minute. La cible peut relancer le jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."
382,3- Rayon de peur," La cible doit réussir un jet de sauvegarde de Sagesse DD 13 ou bien être effrayée durant 1 minute. La cible peut relancer son jet de sauvegarde à la fin de chacun de ses tours, avec un désavantage si le spectateur peut être vu par la cible, l'effet s'interrompant pour la cible en cas de réussite."
382,4- Rayon de blessure," La cible doit effectuer un jet de sauvegarde de Constitution DD 13, subissant 16 (3d10) dégâts nécrotiques en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
382,Création d'eau et de nourriture, Le spectateur peut créer magiquement suffisamment d'eau et de nourriture pour se sustenter durant 24 heures.
382,Renvoi de sort," Si le spectateur réussit un jet de sauvegarde contre un sort, ou si une attaque magique le manque, le spectateur peut choisir une autre créature (dont celle qui a lancé le sort) qu'il peut voir dans un rayon de 9 mètres autour de lui. Le sort cible alors cette créature à la place du spectateur. Si le sort demandait un jet de sauvegarde, la créature doit en faire un. Si le sort était une attaque, un jet d'attaque est lancé contre la créature ciblée."
383,Absorption de vie," <em>Attaque au corps à corps avec un sort</em> : +4 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 10 (3d6) dégâts nécrotiques. La cible doit réussir un jet de sauvegarde de Constitution DD 10 pour ne pas subir une diminution de son maximum de points de vie égale aux dégâts subis. Cette réduction perdure jusqu'à ce que la créature termine un repos long. La cible meurt si cet effet réduit son maximum de points de vie à 0."
384,Contact," <em>Attaque au corps à corps avec une arme</em> : +0 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 1 dégâts de poison, et la créature doit réussir un jet de sauvegarde de Constitution DD 10 ou être infectée par la maladie décrite dans le trait Mort explosive."
385,Épée courte," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 5 (1d6 + 2) dégâts perforants."
385,Arc court," <em>Attaque à distance avec une arme</em> : +4 au toucher, portée 24/96 m, une cible. <em>Touché</em>&nbsp;: 5 (1d6 + 2) dégâts perforants."
386,Sabots," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 11 (2d6 + 4) dégâts contondants."
387,Hache à deux mains," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 17 (2d12 + 4) dégâts tranchants."
387,Corne," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 13 (2d8 + 4) dégâts perforants."
388,Absorption de sang," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 5 (1d4 + 3) dégâts perforants, et la strige reste attachée à sa cible. Tant qu'elle est attachée, la strige n'attaque pas mais au début de chaque tour de la strige, la cible perd 5 (1d4 + 3) point de vie du fait qu'elle perde son sang. La strige peut se détacher en dépensant 1,50 mètre de mouvement, ce qu'elle fait une fois qu'elle a absorbé 10 points de vie de sang de la cible, ou lorsque cette dernière est morte. Toute créature, dont la cible, peut utiliser son action pour détacher la strige."
389,Griffes (forme fiélone uniquement)," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts tranchants."
389,Charme," Un humanoïde que le fiélon peut voir et situé à 9 mètres ou moins de lui doit réussir un jet de sauvegarde de Sagesse DD 15 ou être charmé par magie pendant 1 journée. La cible charmée obéit aux ordres verbaux ou télépathiques du fiélon. Si la cible subit des dégâts ou reçoit un ordre suicidaire, celle-ci peut retenter le jet de sauvegarde, mettant fin à l'effet en cas de réussite. Si le jet de sauvegarde de la créature est réussi ou que l'effet qu'elle subit se termine, celle-ci devient immunisée au Charme du fiélon pendant les prochaines 24 heures. Le fiélon ne peut avoir qu'une cible charmée à la fois. S'il charme une autre cible, l'effet se termine."
389,Baiser corrupteur," Le fiélon embrasse une créature qu'il a charmée ou une créature consentante. La cible doit effectuer un jet de sauvegarde de Constitution DD 15 contre cette magie, subissant 32 (5d10 + 5) dégâts psychiques en cas d'échec, ou la moitié de ces dégâts en cas de réussite. Le maximum de points de vie de la cible est diminué d'un montant égal aux dégâts subis. Cette diminution perdure jusqu'à ce que la cible termine un repos long. La cible meurt si cet effet réduit son maximum de points de vie à 0."
389,Forme éthérée," Le fiélon pénètre dans le plan éthéré à partir du plan matériel, ou inversement."
390,Attaques multiples, Le sylvanien effectue deux attaques de coup.
390,Coup," <em>Attaque au corps à corps avec une arme</em> : +10 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 16 (3d6 + 6) dégâts contondants."
390,Rocher," <em>Attaque à distance avec une arme</em> : +10 au toucher, portée 18/54 m, une cible. <em>Touché</em>&nbsp;: 28 (4d10 + 6) dégâts contondants."
390,Animation des arbres (1/jour)," Le sylvanien anime magiquement un ou deux arbres qu'il peut voir à 18 m de lui. Ces arbres ont les mêmes statistiques que le sylvanien, hormis qu'ils ont une Intelligence et un Charisme de 1, qu'ils ne peuvent pas parler, et qu'ils ne disposent que de l'action Coup. Un arbre animé agit comme un allié du sylvanien. L'arbre reste animé pendant 1 jour ou jusqu'à ce qu'il meure ; jusqu'à ce que le sylvanien meure ou qu'il soit à plus de 36 mètres de l'arbre ; ou jusqu'à ce que le sylvanien utilise une action bonus pour le transformer à nouveau en arbre inanimé. Dans ce cas l'arbre s'enracine s'il en a la possibilité."
391,Étouffement," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une créature de taille M ou inférieure. <em>Touché</em>&nbsp;: la créature est agrippée (évasion DD 13). Tant qu'elle est agrippée, la cible est entravée, aveuglée, a un risque d'asphyxie, et le tapis ne peut pas tenter d'étouffer une autre cible. De plus, au début de chacun des tours de la cible, la cible subit 10 (2d6 + 3) dégâts contondants."
392,Attaques multiples," La tarasque peut utiliser sa Présence terrifiante. Elle effectue ensuite cinq attaques : une de morsure, deux avec ses griffes, une avec ses cornes, et une avec sa queue. Elle peut utiliser Engloutissement à la place de sa morsure."
392,Cornes," <em>Attaque au corps à corps avec une arme</em> : +19 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 32 (4d10 + 10) dégâts perforants."
392,Griffes," <em>Attaque au corps à corps avec une arme</em> : +19 au toucher, allonge 4,50 m, une cible. <em>Touché</em>&nbsp;: 28 (4d8 + 10) dégâts tranchants."
392,Morsure," <em>Attaque au corps à corps avec une arme</em> : +19 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 36 (4d12 + 10) dégâts perforants. Si la cible est une créature, elle est agrippée (évasion DD 20). Tant qu'elle est agrippée, la créature est entravée, et la tarasque ne peut pas mordre une autre cible."
392,Queue," <em>Attaque au corps à corps avec une arme</em> : +19 au toucher, allonge 6 m, une cible. <em>Touché</em>&nbsp;: 24 (4d6 + 10) dégâts contondants. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 20 ou tomber à terre."
392,Présence terrifiante," Chaque créature choisie par la tarasque, se trouvant à 36 mètres d'elle et consciente de sa présence, doit réussir un jet de sauvegarde de Sagesse DD 17 ou être effrayée pendant 1 minute. Une créature peut retenter le jet de sauvegarde à la fin de chacun de ses tours, avec un désavantage si la tarasque est dans la ligne de vue, mettant fin à l'effet qui l'affecte en cas de réussite. Si le jet de sauvegarde d'une créature est réussi ou que l'effet qu'elle subit prend fin, celle-ci devient immunisée à la Présence terrifiante de la tarasque pendant les prochaines 24 heures."
392,Engloutissement," La tarasque effectue une attaque de morsure contre une créature de taille G ou inférieure qu'elle agrippe. Si l'attaque réussit, la créature subit les dégâts de la morsure et est avalée, et elle n'est plus agrippée. Une fois avalée, la créature est aveuglée et entravée, bénéficie d'un abri total contre les attaques et effets provenant de l'extérieur de la tarasque, et subit 56 (16d6) dégâts d'acide au début de chaque tour de la tarasque. Si la tarasque subit 60 points de dégâts ou plus en un seul tour de la part d'une créature avalée, la tarasque doit réussir un jet de sauvegarde de Constitution DD 20 à la fin de ce tour ou régurgiter toutes les créatures qu'elle a avalées, qui se retrouveront alors à terre, à 3 mètres ou moins de la tarasque. Si la tarasque meurt, une créature avalée n'est plus entravée et peut s'échapper du cadavre en utilisant 9 mètres de mouvement pour se retrouver à l'extérieur et à terre."
393,Attaques multiples," Le tertre errant effectue deux attaques de coup. Si ces deux attaques touchent une cible de taille M ou inférieure, la cible est agrippée (évasion DD 14) et le tertre errant utilise son Engloutissement sur la cible."
393,Coup," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 13 (2d8 + 4) dégâts contondants."
393,Engloutissement," Le tertre errant engloutit une créature de taille M ou inférieure qu'il a agrippée. La cible engloutie est aveuglée, entravée, incapable de respirer, et elle doit réussir un jet de sauvegarde de Constitution DD 14 au début de chacun des tours du tertre errant ou subir 13 (2d8 + 4) dégâts contondants. Si le tertre errant se déplace, la cible engloutie se déplace avec lui. Le tertre errant ne peut contenir qu'une seule créature engloutie à la fois."
394,Attaques multiples, Le thri-kreen effectue deux attaques : une de morsure et une avec ses griffes.
394,Griffes," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 6 (2d4 + 1) dégâts tranchants."
394,Morsure," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 4 (1d6 + 1) dégâts perforants, et la cible doit réussir un jet de sauvegarde de Constitution DD 11 ou être empoisonnée pendant 1 minute. Si le jet de sauvegarde est raté de 5 points ou plus, la cible est aussi paralysée pendant la même durée. La cible empoisonnée peut retenter le jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet en cas de réussite."
395,Griffes," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 7 (1d8 + 3) dégâts tranchants."
395,Morsure," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 8 (1d10 + 3) dégâts perforants."
396,Griffes," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 12 (2d6 + 5) dégâts tranchants."
396,Morsure," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 10 (1d10 + 5) dégâts perforants."
397,Attaques multiples (forme humanoïde ou hybride uniquement)," Sous forme d'humanoïde, le tigre-garou effectue deux attaques avec le cimeterre ou deux attaques avec l'arc long. Sous forme hybride, il peut agir comme en forme humanoïde ou effectuer deux attaques avec ses griffes."
397,Morsure (forme de tigre ou hybride uniquement)," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 8 (1d10 + 3) dégâts perforants. Si la cible est un humanoïde, elle doit réussir un jet de sauvegarde de Constitution DD 13 ou être atteinte de la lycanthropie de tigre-garou."
397,Griffes (forme de tigre ou hybride uniquement)," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 7 (1d8 + 3) dégâts tranchants."
397,Cimeterre (forme humanoïde ou hybride uniquement)," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts tranchants."
397,Arc long (forme humanoïde ou hybride uniquement)," <em>Attaque à distance avec une arme</em> : +4 au toucher, portée 45/180 m, une cible. <em>Touché</em>&nbsp;: 6 (1d8 + 2) dégâts perforants."
398,Gourdin d'os hérissé de pointes," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 5 (1d4 + 3) dégâts contondants + 2 (1d4) dégâts perforants."
399,Attaques multiples, Le traqueur invisible effectue deux attaques de coup.
399,Coup," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 10 (2d6 + 3) dégâts contondants."
400,Corne," <em>Attaque au corps à corps avec une arme</em> : +9 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 24 (4d8 + 6) dégâts perforants."
400,Piétinement," <em>Attaque au corps à corps avec une arme</em> : +9 au toucher, allonge 1,50 m, une créature à terre. <em>Touché</em>&nbsp;: 22 (3d10 + 6) dégâts contondants."
401,Attaques multiples, Le tridrone effectue trois attaques de coup ou trois attaques avec la javeline.
401,Poing," <em>Attaque au corps à corps avec une arme</em> : +3 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 3 (1d4 + 1) dégâts contondants."
401,Javeline," <em>Attaque au corps à corps ou à distance avec une arme</em> : +3 au toucher, allonge 1,50 m ou portée 9/36 m, une cible. <em>Touché</em>&nbsp;: 4 (1d6 + 1) dégâts perforants."
402,Attaques multiples, Le troglodyte effectue trois attaques : une de morsure et deux avec ses griffes.
402,Morsure," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 4 (1d4 + 2) dégâts perforants."
402,Griffes," <em>Attaque au corps à corps avec une arme</em> : +4 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 4 (1d4 + 2) dégâts tranchants."
403,Attaques multiples, Le troll effectue trois attaques : une de morsure et deux avec ses griffes.
403,Griffes," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 11 (2d6 + 4) dégâts tranchants."
403,Morsure," <em>Attaque au corps à corps avec une arme</em> : +7 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 7 (1d6 + 4) dégâts perforants."
404,Morsure," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 14 (4d6) dégâts perforants."
404,Rayons oculaires, Le tyramort tire aléatoirement trois des rayons oculaires magiques suivants (relancez les jets identiques) sur une à trois cibles qu'il peut voir dans un rayon de 36 mètres :
404,1- Rayon de charme," La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 17 ou être charmée par le tyramort pendant 1 heure, ou jusqu'à ce que le tyramort nuise à la créature."
404,2- Rayon paralysant," La créature ciblée doit réussir un jet de sauvegarde de Constitution DD 17 ou être paralysée pendant 1 minute. La cible peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."
404,3- Rayon de peur," La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 17 ou être effrayée pendant 1 minute. La cible peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."
404,4- Rayon de lenteur," La créature ciblée doit réussir un jet de sauvegarde de Dextérité DD 17. En cas d'échec, la vitesse de déplacement de la cible est diminuée de moitié pendant 1 minute. De plus, la créature ne peut pas utiliser de réaction, ne peut utiliser qu'une action ou qu'une action bonus pendant son tour, mais pas les deux. La créature peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."
404,5- Rayon affaiblissant," La créature ciblée doit effectuer un jet de sauvegarde de Constitution DD 17, subissant 36 (8d8) dégâts nécrotiques en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
404,6- Rayon télékinésique," Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 17 ou être déplacée par le tyramort sur 9 mètres dans n'importe quelle direction. Elle est entravée par la prise du rayon télékinésique jusqu'au début du prochain tour du tyramort ou jusqu'à ce que le tyramort soit incapable d'agir. Si la cible est un objet, pesant 150 kg ou moins, qui n'est pas tenu ni porté, il est déplacé de 9 mètres dans n'importe quelle direction. Le tyramort peut également exercer un contrôle très fin sur les objets grâce à ce rayon, comme manipuler un simple outil ou ouvrir une porte ou un contenant."
404,7- Rayon de sommeil, La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 17 ou être endormie et rester inconsciente pendant 1 minute. La cible se réveille si elle subit des dégâts ou si une autre créature utilise une action pour la réveiller. Ce rayon n'a pas d'effet sur les morts-vivants et les artificiels.
404,8- Rayon de pétrification," La créature ciblée doit effectuer un jet de sauvegarde de Dextérité DD 17. En cas d'échec au jet, la créature commence à se transformer en pierre et est entravée. Elle doit retenter ce jet de sauvegarde à la fin de son prochain tour. En cas de réussite, l'effet prend fin. En cas d'échec, la créature est pétrifiée jusqu'à ce qu'elle soit libérée par un sort de <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=restauration-superieure"">restauration supérieure</a></em> ou une autre magie."
404,9- Rayon de désintégration," Si la cible est une créature, elle doit réussir un jet de sauvegarde de Dextérité DD 17 ou subir 45 (10d8) dégâts de force. Si les dégâts font tomber les points de vie d'une créature à 0, son corps se transforme en un petit monticule de fine poussière grise. Si la cible est un objet non magique, ou la création d'une force magique, de taille G ou inférieure, il est désintégré sans jet de sauvegarde. Si la cible est un objet, ou la création d'une force magique, de taille TG ou supérieure, le rayon en désintègre un cube de 3 mètres d'arête."
404,10- Rayon de mort, La créature ciblée doit réussir un jet de sauvegarde de Dextérité DD 17 ou subir 55 (10d10) dégâts nécrotiques. La créature meurt si le rayon la fait tomber à 0 point de vie.
405,Morsure," <em>Attaque au corps à corps avec une arme</em> : +5 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 14 (4d6) dégâts perforants."
405,Rayons oculaires, Le tyrannoeil tire aléatoirement trois des rayons oculaires magiques suivants (relancez les jets identiques) sur une à trois cibles qu'il peut voir dans un rayon de 36 mètres :
405,1- Rayon de charme," La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 16 ou être charmée par le tyrannoeil pendant 1 heure, ou jusqu'à ce que le tyrannoeil nuise à la créature."
405,2- Rayon paralysant," La créature ciblée doit réussir un jet de sauvegarde de Constitution DD 16 ou être paralysée pendant 1 minute. La cible peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."
405,3- Rayon de peur," La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 16 ou être effrayée pendant 1 minute. La cible peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."
405,4- Rayon de lenteur," La créature ciblée doit réussir un jet de sauvegarde de Dextérité DD 16. En cas d'échec, la vitesse de déplacement de la cible est diminuée de moitié pendant 1 minute. De plus, la créature ne peut pas utiliser de réaction, ne peut utiliser qu'une action ou qu'une action bonus pendant son tour, mais pas les deux. La créature peut retenter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite."
405,5- Rayon affaiblissant," La créature ciblée doit effectuer un jet de sauvegarde de Constitution DD 16, subissant 36 (8d8) dégâts nécrotiques en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
405,6- Rayon télékinésique," Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 16 ou être déplacée par le tyrannoeil sur 9 mètres dans n'importe quelle direction. Elle est entravée par la prise du rayon télékinésique jusqu'au début du prochain tour du tyrannoeil ou jusqu'à ce que le tyrannoeil soit incapable d'agir. Si la cible est un objet, pesant 150 kg ou moins, qui n'est pas tenu ni porté, il est déplacé de 9 mètres dans n'importe quelle direction. Le tyrannoeil peut également exercer un contrôle très fin sur les objets grâce à ce rayon, comme manipuler un simple outil ou ouvrir une porte ou un contenant."
405,7- Rayon de sommeil, La créature ciblée doit réussir un jet de sauvegarde de Sagesse DD 16 ou être endormie et rester inconsciente pendant 1 minute. La cible se réveille si elle subit des dégâts ou si une autre créature utilise une action pour la réveiller. Ce rayon n'a pas d'effet sur les morts-vivants et les artificiels.
405,8- Rayon de pétrification," La créature ciblée doit effectuer un jet de sauvegarde de Dextérité DD 16. En cas d'échec au jet, la créature commence à se transformer en pierre et est entravée. Elle doit retenter ce jet de sauvegarde à la fin de son prochain tour. En cas de réussite, l'effet prend fin. En cas d'échec, la créature est pétrifiée jusqu'à ce qu'elle soit libérée par un sort de <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=restauration-superieure"">restauration supérieure</a></em> ou une autre magie."
405,9- Rayon de désintégration," Si la cible est une créature, elle doit réussir un jet de sauvegarde de Dextérité DD 16 ou subir 45 (10d8) dégâts de force. Si les dégâts font tomber les points de vie d'une créature à 0, son corps se transforme en un petit monticule de fine poussière grise. Si la cible est un objet non magique, ou la création d'une force magique, de taille G ou inférieure, il est désintégré sans jet de sauvegarde. Si la cible est un objet, ou la création d'une force magique, de taille TG ou supérieure, le rayon en désintègre un cube de 3 mètres d'arête."
405,10- Rayon de mort, La créature ciblée doit réussir un jet de sauvegarde de Dextérité DD 16 ou subir 55 (10d10) dégâts nécrotiques. La créature meurt si le rayon la fait tomber à 0 point de vie.
406,Attaques multiples, Le tyrannosaure effectue deux attaques : une de morsure et une avec sa queue. Il ne peut pas faire les deux attaques contre la même cible.
406,Morsure," <em>Attaque au corps à corps avec une arme</em> : +10 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 33 (4d12 + 7) dégâts perforants. Si la cible est une créature de taille M ou plus petite, elle est agrippée (évasion DD 17). Tant qu'elle est agrippée, la cible est entravée, et le tyrannosaure ne peut pas mordre une autre cible."
406,Queue," <em>Attaque au corps à corps avec une arme</em> : +10 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 20 (3d8 + 7) dégâts contondants."
407,Attaques multiples, L'ultroloth peut utiliser son regard hypnotique et effectuer trois attaques au corps à corps.
407,Épée longue," <em>Attaque au corps à corps avec une arme</em> : +8 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 7 (1d8 + 3) dégâts tranchants, ou 8 (1d10 + 3) dégâts tranchants si elle est utilisée à deux mains."
407,Regard hypnotique," Les yeux de l'ultroloth scintillent d'une lueur opalescente tandis qu'il cible une créature qu'il peut voir dans un rayon de 9 mètres autour de lui. Si la cible peut voir l'ultroloth, elle doit réussir un jet de sauvegarde de Sagesse DD 17 contre ce pouvoir magique ou être charmée jusqu'à la fin du prochain tour de l'ultroloth. La cible charmée est étourdie. Si le jet de sauvegarde de la cible est une réussite, la cible est immunisée au regard des ultroloth pour les prochaines 24 heures."
407,Téléportation," L'ultroloth se téléporte magiquement, avec tout l'équipement qu'il porte ou transporte, vers un espace inoccupé qu'il peut voir et situé dans un rayon de 18 mètres autour de lui."
408,Attaques multiples (forme de vampire uniquement)," Le vampire effectue deux attaques, mais seule l'une des deux peut être une attaque de morsure."
408,Attaque à mains nues (forme de vampire uniquement)," <em>Attaque au corps à corps avec une arme</em> : +9 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 8 (1d8 + 4) dégâts contondants. Plutôt que d'infliger des dégâts, le vampire peut agripper la cible (évasion DD 18)"
408,Morsure (forme de vampire ou de chauve-souris uniquement)," <em>Attaque au corps à corps avec une arme</em> : +9 au toucher, allonge 1,50 m, une créature consentante ou une créature agrippée par le vampire, incapable d'agir ou entravée. <em>Touché</em>&nbsp;: 7 (1d6 + 4) dégâts perforants + 10 (3d6) dégâts nécrotiques. Le maximum de points de vie de la cible est réduit d'un montant égal à la quantité de dégâts nécrotiques subis, et le vampire récupère un nombre de points de vie équivalent. Cette réduction perdure jusqu'à ce que la cible termine un repos long. La cible meurt si cet effet réduit son maximum de points de vie à 0. Un humanoïde abattu de la sorte puis enterré se relève la nuit suivante en tant que vampirien sous le contrôle du vampire."
408,Charme," Le vampire cible un humanoïde qu'il peut voir et à 9 mètres maximum de lui. Si la cible peut voir le vampire, elle doit réussir un jet de sauvegarde de Sagesse DD 17 contre cette capacité magique ou être charmée par le vampire. Une fois charmée, la cible voit le vampire comme un véritable ami qu'elle doit écouter et protéger. Bien que la cible ne soit pas sous le contrôle du vampire, elle prend les requêtes et les actions du vampire de la façon la plus favorable qui soit, et elle est une cible consentante pour l'attaque de morsure du vampire. Chaque fois que le vampire ou un compagnon du vampire fait quelque chose de nuisible à la cible, elle peut retenter un jet de sauvegarde, mettant fin à l'effet qui l'affecte en cas de réussite. Sinon l'effet dure 24 heures ou jusqu'à ce que le vampire soit détruit, sur un autre plan d'existence que celui de la cible, ou utilise une action bonus pour mettre fin à l'effet."
408,Enfants de la nuit (1/jour)," Le vampire appelle magiquement à lui 2d4 nuées de chauves-souris ou de rats, à condition que le soleil ne soit pas encore levé. S'il est à l'extérieur, le vampire peut choisir d'appeler à la place 3d6 loups. Les créatures appelées arrivent en 1d4 tours, agissant tels des alliés du vampire et obéissant à ses commandes verbales. Les bêtes restent 1 heure, jusqu'à ce que le vampire meure, ou jusqu'à ce que le vampire utilise une action bonus pour les congédier."
409,Attaques multiples," Le vampirien effectue deux attaques, mais seule l'une des deux peut être une attaque de morsure."
409,Griffes," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une créature. <em>Touché</em>&nbsp;: 8 (2d4 + 3) dégâts tranchants. Plutôt que d'infliger des dégâts, le vampirien peut agripper la cible (évasion DD 13)"
409,Morsure," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une créature consentante ou une créature agrippée par le vampirien, incapable d'agir ou entravée. <em>Touché</em>&nbsp;: 6 (1d6 + 3) dégâts perforants + 7 (2d6) dégâts nécrotiques. Le maximum de points de vie de la cible est réduit d'un montant égal à la quantité de dégâts nécrotiques subis, et le vampirien récupère un nombre de points de vie équivalent. Cette réduction perdure jusqu'à ce que la cible termine un repos long. La cible meurt si cet effet réduit son maximum de points de vie à 0."
