Id,Nom,Description
284,Odorat et ouïe aiguisés, Le molosse a un avantage aux jets de Sagesse (Perception) basés sur l'odorat ou l'ouïe.
286,Esprit axiomatique, Le monodrone ne peut être contraint à agir d'une manière contraire à sa nature ou aux instructions qu'il a reçues.
286,Désintégration," Si le monodrone meurt, son corps se désintègre et tombe en poussière, ne laissant derrière lui que ses armes et tout ce qu'il portait."
287,Bête de somme, La mule est considérée comme un animal de taille G pour déterminer sa capacité de charge.
287,Pied sûr, La mule a un avantage aux jets de sauvegarde de Force et Dextérité effectués pour ne pas tomber à terre.
288,Spores de détresse," Lorsque le myconide subit des dégâts, tous les autres myconides à 72 mètres à la ronde peuvent ressentir sa douleur."
288,Maladie solaire," Lorsqu'il se trouve exposé à la lumière du soleil, le myconide a un désavantage aux jets de caractéristique, jets d'attaque et jets de sauvegarde. Le myconide meurt s'il est exposé directement à la lumière du soleil pendant plus d'une heure."
289,Spores de détresse," Lorsque le myconide subit des dégâts, tous les autres myconides à 72 mètres à la ronde peuvent ressentir sa douleur."
289,Maladie solaire," Lorsqu'il se trouve exposé à la lumière du soleil, le myconide a un désavantage aux jets de caractéristique, jets d'attaque et jets de sauvegarde. Le myconide meurt s'il est exposé directement à la lumière du soleil pendant plus d'une heure."
290,Spores de détresse," Lorsque le myconide subit des dégâts, tous les autres myconides à 72 mètres à la ronde peuvent ressentir sa douleur."
290,Maladie solaire," Lorsqu'il se trouve exposé à la lumière du soleil, le myconide a un désavantage aux jets de caractéristique, jets d'attaque et jets de sauvegarde. Le myconide meurt s'il est exposé directement à la lumière du soleil pendant plus d'une heure."
291,Reconstitution," S'il meurt, le naga revient à la vie en 1d6 jours et retrouve tous ses points de vie. Seul un sort de <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=souhait"">souhait</a></em> peut empêcher ce trait de fonctionner."
291,Incantation," Le naga est un lanceur de sorts de niveau 10. Sa caractéristique d'incantation est l'Intelligence (jet de sauvegarde contre ses sorts DD 14, +6 au toucher pour les attaques avec un sort). Le naga n'a besoin que des composantes verbales pour lancer ses sorts. Il a préparé les sorts de magicien suivants&nbsp;:"
292,Reconstitution," S'il meurt, le naga revient à la vie en 1d6 jours et retrouve tous ses points de vie. Seul un sort de <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=souhait"">souhait</a></em> peut empêcher ce trait de fonctionner."
292,Incantation," Le naga est un lanceur de sorts de niveau 11. Sa caractéristique d'incantation est la Sagesse (jet de sauvegarde contre ses sorts DD 16, +8 au toucher pour les attaques avec un sort). Le naga n'a besoin que des composantes verbales pour lancer ses sorts. Il a préparé les sorts de clerc suivants&nbsp;:"
293,Incantation," Le naga est un lanceur de sorts de niveau 5 (jet de sauvegarde contre ses sorts DD 12, +4 au toucher pour les attaques avec un sort) qui n'a besoin que des composantes verbales pour lancer ses sorts."
294,Résistance à la magie, La nalfeshnie a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
295,Sensibilité au soleil," S'il est exposé à la lumière du soleil, le nécrophage a un désavantage aux jets d'attaque et aux jets de Sagesse (Perception) basés sur la vue."
296,Apparence trompeuse," Tant que le nielleux reste immobile, il ne peut être distingué d'un arbuste mort."
298,Vue aiguisée, Le nothic a un avantage aux jets de Sagesse (Perception) faisant appel à la vue.
299,Nuée," La nuée peut occuper l'espace d'une créature et vice versa, et peut passer par une ouverture suffisamment grande pour un insecte de taille TP. La nuée ne peut pas regagner de points de vie ou gagner des points de vie temporaires."
300,Écholocalisation, La nuée ne peut pas utiliser sa vision aveugle si elle est assourdie.
300,Ouïe aiguisée, La nuée a un avantage aux jets de Sagesse (Perception) basés sur l'ouïe.
300,Nuée," La nuée peut occuper l'espace d'une créature et vice versa, et peut passer par une ouverture suffisamment grande pour une chauve-souris de taille TP. La nuée ne peut pas regagner de points de vie ou gagner des points de vie temporaires."
301,Nuée," La nuée peut occuper l'espace d'une créature et vice versa, et peut passer par une ouverture suffisamment grande pour un corbeau de taille TP. La nuée ne peut pas regagner de points de vie ou gagner des points de vie temporaires."
302,Frénésie sanguinaire, La nuée a un avantage aux jets d'attaque au corps à corps contre une créature qui n'a pas tous ses points de vie.
302,Nuée," La nuée peut occuper l'espace d'une créature et vice versa, et peut passer par une ouverture suffisamment grande pour un piranha de taille TP. La nuée ne peut pas regagner de points de vie ou gagner des points de vie temporaires."
302,Respiration aquatique, La nuée ne peut respirer que sous l'eau.
303,Odorat aiguisé, La nuée a un avantage aux jets de Sagesse (Perception) basés sur l'odorat.
303,Nuée," La nuée peut occuper l'espace d'une créature et vice versa, et peut passer par une ouverture suffisamment grande pour un rat de taille TP. La nuée ne peut pas regagner de points de vie ou gagner des points de vie temporaires."
304,Nuée," La nuée peut occuper l'espace d'une créature et vice versa, et peut passer par une ouverture suffisamment grande pour un serpent de taille TP. La nuée ne peut pas regagner de points de vie ou gagner des points de vie temporaires."
305,Incantation innée," La caractéristique d'incantation innée du nycaloth est le Charisme. Le nycaloth peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
305,Résistance à la magie, Le nycaloth a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
305,Armes magiques, Les attaques avec une arme du nycaloth sont magiques.
307,Informe," L'ombre peut se déplacer au travers d'espaces larges de 2,50 cm sans être considérée comme passant dans un espace étroit."
307,Discrétion dans les ombres," Si elle se trouve dans des ténèbres ou est exposée à une lumière faible, l'ombre peut effectuer l'action Se cacher en utilisant une action bonus."
307,Impuissance face à la lumière du soleil," Si elle est exposée à la lumière du soleil, l'ombre a un désavantage aux jets d'attaque, de caractéristique et de sauvegarde."
308,Incantation innée," La caractéristique d'incantation innée de l'oni est le Charisme (jet de sauvegarde contre ses sorts DD 13). L'oni peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
308,Armes magiques, Les attaques avec une arme de l'oni sont magiques.
308,Régénération, L'oni récupère 10 points de vie au début de son tour s'il possède au moins 1 point de vie.
309,Agressif," Par une action bonus, l'orc peut se déplacer de sa vitesse vers une créature hostile qu'il peut voir."
310,Agressif," Par une action bonus, l'orc peut se déplacer de sa vitesse vers une créature hostile qu'il peut voir."
310,Furie de Gruumsh, L'orc inflige 4 (1d8) dégâts supplémentaires lorsqu'il touche une cible lors d'une attaque avec une arme (ce bonus est inclus ci-dessous).
311,Agressif," Par une action bonus, l'orc peut se déplacer de sa vitesse vers une créature hostile qu'il peut voir."
311,Furie de Gruumsh, L'orc inflige 4 (1d8) dégâts supplémentaires lorsqu'il touche une cible lors d'une attaque avec une arme (inclus dans l'attaque ci-dessous).
311,Incantation," L'orc est un lanceur de sorts de niveau 3. Sa caractéristique d'incantation est la Sagesse (jet de sauvegarde contre ses sorts DD 11, +3 au toucher pour les attaques avec un sort). L'orc a préparé les sorts de clerc suivants&nbsp;:"
312,Agressif," Par une action bonus, l'orog peut se déplacer de sa vitesse vers une créature hostile qu'il peut voir."
313,Télépathie limitée, L'otyugh peut transmettre par magie des messages et des images simples à toute créature capable de comprendre un langage dans un rayon de 36 mètres autour de lui. Cette forme de télépathie ne permet pas à la créature qui reçoit le message de répondre télépathiquement.
314,Odorat aiguisé, L'ours a un avantage aux jets de Sagesse (Perception) basés sur l'odorat.
315,Odorat aiguisé, L'ours a un avantage aux jets de Sagesse (Perception) basés sur l'odorat.
316,Odorat aiguisé, L'ours a un avantage aux jets de Sagesse (Perception) basés sur l'odorat.
317,Métamorphe," L'ours-garou peut utiliser son action pour se métamorphoser en un hybride ours-humanoïde de taille G ou en un ours de taille G, ou pour reprendre sa forme véritable (la forme humanoïde). Mises à part sa CA et sa taille, ses statistiques sont les mêmes quelle que soit sa forme. L'équipement qu'il porte ou transporte ne se transforme pas. Il retrouve sa forme véritable s'il meurt."
317,Odorat aiguisé, L'ours-garou a un avantage aux jets de Sagesse (Perception) basés sur l'odorat.
318,Odorat et vue aiguisés, L'ours-hibou a un avantage aux jets de Sagesse (Perception) basés sur la vue ou l'odorat.
319,Odorat ferreux," Grâce à son odorat, l'oxydeur peut localiser avec précision les métaux ferreux se situant dans un rayon de 9 mètres autour de lui."
319,Oxydation," Toute arme non magique constituée de métal qui touche l'oxydeur se met à rouiller. Après avoir infligé les dégâts, l'arme subit une pénalité permanente et cumulative de -1 aux jets de dégâts. Si la pénalité arrive à -5, l'arme est détruite. Les munitions non magiques constituées de métal qui touchent l'oxydeur sont détruites après avoir infligé leurs dégâts."
320,Odorat aiguisé, La panthère a un avantage aux jets de Sagesse (Perception) basés sur l'odorat.
320,Bond agressif," Si la panthère se déplace d'au moins 6 mètres en ligne droite vers une créature, puis la touche lors d'une attaque avec ses griffes dans le même tour, la cible doit réussir un jet de sauvegarde de Force DD 12 pour ne pas tomber à terre. Si la cible est à terre, la panthère peut effectuer une attaque de morsure contre elle en tant qu'action bonus."
322,Esprit axiomatique, Le pentadrone ne peut être contraint à agir d'une manière contraire à sa nature ou aux instructions qu'il a reçues.
322,Désintégration," Si le pentadrone meurt, son corps se désintègre et tombe en poussière, ne derrière lui que ses armes et tout ce qu'il portait."
323,Apparence trompeuse," Tant que le perceur reste immobile au plafond, il ne peut être distingué d'une stalactite normale."
323,Pattes d'araignée, Le perceur peut escalader des surfaces difficiles et être au plafond la tête en bas sans avoir besoin d'effectuer un jet de caractéristique.
324,Attaque en piqué," Si le péryton est en train de voler et pique droit sur une cible située à au moins 9 mètres et la touche avec une attaque au corps à corps avec une arme, alors l'attaque inflige 9 (2d8) dégâts supplémentaires à la cible."
324,Repli aérien, Le péryton ne provoque pas d'attaques d'opportunité lorsqu'il quitte l'allonge d'un ennemi en volant.
324,Odorat et vue aiguisés, Le péryton a un avantage aux jets de Sagesse (Perception) basés sur la vue ou l'odorat.
325,Apnée, La pieuvre peut retenir son souffle durant 30 minutes hors de l'eau.
325,Camouflage dans l'eau, La pieuvre a un avantage aux jets de Dextérité (Discrétion) réalisés lorsqu'elle se trouve sous l'eau.
325,Respiration aquatique, La pieuvre ne peut respirer que sous l'eau.
326,Apnée, La pieuvre peut retenir son souffle durant 1 heure hors de l'eau.
326,Camouflage dans l'eau, La pieuvre a un avantage aux jets de Dextérité (Discrétion) réalisés lorsqu'elle se trouve sous l'eau.
326,Respiration aquatique, La pieuvre ne peut respirer que sous l'eau.
327,Frénésie sanguinaire, Le piranha a un avantage aux jets d'attaque au corps à corps contre une créature qui n'a pas tous ses points de vie.
327,Respiration aquatique, Le piranha ne peut respirer que sous l'eau.
328,Résistance à la magie, La pixie a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
328,Incantation innée," La caractéristique d'incantation innée de la pixie est le Charisme (jet de sauvegarde contre ses sorts DD 12). Elle peut lancer les sorts suivants de manière innée, mais n'a besoin que de poussière de pixie comme composante matérielle :"
329,Armes angéliques," Les attaques avec une arme du planétar sont magiques. Lorsque le planétar touche avec n'importe quelle arme, l'arme inflige 5d8 dégâts radiants supplémentaires (inclus dans l'attaque ci-dessous)."
329,Conscience divine, Le planétar sait quand il entend un mensonge.
329,Incantation innée," La caractéristique d'incantation innée du planétar est le Charisme (jet de sauvegarde contre ses sorts DD 20). Le planétar peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
329,Résistance à la magie, Le planétar a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
330,Apnée, Le plésiosaure peut retenir son souffle durant 1 heure.
332,Informe," Le pouding peut se déplacer au travers d'espaces larges de 2,50 cm sans être considéré comme passant dans un espace étroit."
332,Forme corrosive," Une créature qui touche le pouding ou le frappe au corps à corps, et se trouvant à 1,50 mètre ou moins de lui, subit 4 (1d8) dégâts d'acide. Toute arme non magique faite de métal ou de bois qui touche le pouding se corrode. Après avoir infligé ses dégâts, l'arme subit une diminution permanente et cumulable de -1 aux dégâts. Si sa diminution atteint -5, l'arme est détruite. Une munition non magique faite de métal ou de bois et qui touche le pouding est détruite après avoir infligé ses dégâts. Le pouding peut absorber jusqu'à 5 cm d'épaisseur de bois ou de métal non magique en 1 tour."
332,Pattes d'araignée, Le pouding peut escalader des surfaces difficiles et être au plafond la tête en bas sans avoir besoin d'effectuer un jet de caractéristique.
333,Distinction divine," Par une action bonus, un prêtre peut dépenser un emplacement de sort pour que ses attaques au corps à corps avec une arme fassent magiquement 10 (3d6) dégâts radiants supplémentaires à une cible qu'il touche. Cet avantage se poursuit jusqu'à la fin du tour. Si le prêtre dépense un emplacement de sort de niveau 2 ou plus, les dégâts supplémentaires augmentent de 1d6 pour chaque niveau au-dessus du 1er."
333,Incantation," Le prêtre est un lanceur de sorts de niveau 5. Sa caractéristique d'incantation est la Sagesse (jet de sauvegarde contre ses sorts DD 13, +5 au toucher pour les attaques avec un sort). Le prêtre a préparé les sorts de clerc suivants&nbsp;:"
334,Sens aiguisés," Le pseudodragon a un avantage aux jets de Sagesse (Perception) basés sur la vue, l'ouïe ou l'odorat."
334,Résistance à la magie, Le pseudodragon a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
334,Télépathie limitée," Le pseudodragon peut communiquer par magie des idées, des émotions, et des images simples par télépathie à toute créature capable de comprendre un langage dans un rayon de 30 mètres autour de lui."
335,Repli aérien, Le ptéranodon ne provoque pas d'attaques d'opportunité lorsqu'il quitte l'allonge d'un ennemi en volant.
336,Esprit axiomatique, Le quadrone ne peut être contraint à agir d'une manière contraire à sa nature ou aux instructions qu'il a reçues.
336,Désintégration," Si le quadrone meurt, son corps se désintègre et tombe en poussière, ne laissant derrière lui que ses armes et tout ce qu'il portait."
337,Fureur du blessé," Tant qu'il est à 10 points de vie ou moins, le qaggoth a un avantage aux jets d'attaque. De plus, il inflige 7 (2d6) dégâts supplémentaires à chaque cible qu'il touche avec une attaque au corps à corps."
339,Métamorphe," Le quasit peut utiliser son action pour se métamorphoser en une bête qui ressemble à une chauve-souris (vitesse 3 m, vol 12 m), un mille-pattes (12 m, escalade 12 m) ou un crapaud (12 m, nage 12 m), ou pour reprendre sa forme véritable. Mise à part sa vitesse (comme indiqué précédemment), ses statistiques sont les mêmes quelle que soit sa forme. L'équipement qu'il porte ou transporte ne se transforme pas. Il retrouve sa forme véritable s'il meurt."
339,Résistance à la magie, Le quasit a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
340,Immunité magique partielle, Le rakshasa ne peut pas être affecté ou détecté par des sorts de niveaux 6 ou moins sauf s'il souhaite l'être. Il a un avantage aux jets de sauvegarde contre tous les autres sorts et effets magiques.
340,Incantation innée," La caractéristique d'incantation innée du rakshasa est le Charisme (jet de sauvegarde contre ses sorts DD 18, +10 au toucher pour les attaques avec un sort). Le rakshasa peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
341,Odorat aiguisé, Le rat a un avantage aux jets de Sagesse (Perception) basés sur l'odorat.
342,Odorat aiguisé, Le rat a un avantage aux jets de Sagesse (Perception) basés sur l'odorat.
342,Tactique de groupe," Le rat a un avantage aux jets d'attaque contre une créature si au moins l'un de ses alliés est à 1,50 mètre ou moins de la créature et n'est pas incapable d'agir."
343,Métamorphe," Le rat-garou peut utiliser son action pour se métamorphoser en un hybride rat-humanoïde ou en un rat géant, ou pour reprendre sa forme véritable (la forme humanoïde). Mise à part sa taille, ses statistiques sont les mêmes quelle que soit sa forme. L'équipement qu'il porte ou transporte ne se transforme pas. Il retrouve sa forme véritable s'il meurt."
343,Odorat aiguisé, Le rat-garou a un avantage aux jets de Sagesse (Perception) basés sur l'odorat.
344,Corps brûlant," Une créature se trouvant à 1,50 mètre ou moins du remorhaz et qui le touche ou réussit une attaque au corps à corps contre lui subit 10 (3d6) dégâts de feu."
345,Corps brûlant," Une créature qui touche le remorhaz, ou qui le frappe tout en se trouvant à 1,50 mètre ou moins de lui, subit 7 (2d6) dégâts de feu."
346,Tactique de groupe," Le requin a un avantage aux jets d'attaque contre une créature si au moins l'un de ses alliés est à 1,50 mètre ou moins de la créature et n'est pas incapable d'agir."
346,Respiration aquatique, Le requin ne peut respirer que sous l'eau.
347,Frénésie sanguinaire, Le requin a un avantage aux jets d'attaque au corps à corps contre une créature qui n'a pas tous ses points de vie.
347,Respiration aquatique, Le requin ne peut respirer que sous l'eau.
348,Frénésie sanguinaire, Le requin a un avantage aux jets d'attaque au corps à corps contre une créature qui n'a pas tous ses points de vie.
348,Respiration aquatique, Le requin ne peut respirer que sous l'eau.
350,Régénération," Le revenant récupère 10 points de vie au début de son tour. Si le revenant subit des dégâts de feu ou des dégâts radiants, ce trait ne fonctionne pas au début de son prochain tour. Le corps du revenant n'est détruit que s'il débute son tour avec 0 point de vie et qu'il ne se régénère pas."
350,Reconstitution," Lorsque le corps du revenant est détruit, son âme subsiste. Au bout de 24 heures, l'âme habite et anime un autre corps humanoïde sur le même plan d'existence et récupère tous ses points de vie. Tant que l'âme n'est pas dans son nouveau corps, un sort de <em><a href=""https://www.aidedd.org/dnd/sorts.php?vf=souhait"">souhait</a></em> peut être utilisé pour la forcer à passer dans l'au-delà et ne pas en revenir."
350,Immunité au renvoi, Le revenant est immunisé aux effets de renvoi des morts-vivants.
350,Traqueur rancunier," Le revenant connaît la direction et la distance qui le sépare de toutes les créatures contre lesquelles il est venu réclamer vengeance, même si la créature et le revenant sont sur des plans d'existence différents. Si la créature traquée par le revenant meurt, le revenant l'apprend."
351,Charge," Si le rhinocéros se déplace d'au moins 6 mètres en ligne droite vers une cible, puis la touche lors d'une attaque avec sa corne dans le même tour, la cible subit 9 (2d8) dégâts contondants supplémentaires. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 15 ou tomber à terre."
352,Vue aiguisée, Le roc a un avantage aux jets de Sagesse (Perception) basés sur la vue.
353,Apnée, Le roi lézard peut retenir son souffle durant 15 minutes.
353,Embrocher," Une fois par tour, lorsque le roi lézard effectue une attaque au corps à corps avec son trident et touche, la cible subit 10 (3d6) dégâts supplémentaires, et le roi lézard gagne un nombre de points de vie temporaires égal au montant de ces dégâts supplémentaires."
355,Frénésie sanguinaire, Le sahuagin a un avantage aux jets d'attaque au corps à corps contre une créature qui n'a pas tous ses points de vie.
355,Amphibie limitée," Le sahuagin peut respirer sur terre ou dans l'eau, mais il a besoin d'être immergé au moins une fois toutes les 4 heures pour éviter de s'étouffer."
355,Télépathie avec les requins," Le sahuagin peut prendre magiquement le contrôle de n'importe quel requin dans un rayon de 36 mètres autour de lui, en utilisant une forme limitée de télépathie."
356,Frénésie sanguinaire, Le sahuagin a un avantage aux jets d'attaque au corps à corps contre une créature qui n'a pas tous ses points de vie.
356,Amphibie limitée," Le sahuagin peut respirer sur terre ou dans l'eau, mais il a besoin d'être immergé au moins une fois toutes les 4 heures pour éviter de s'étouffer."
356,Télépathie avec les requins," Le sahuagin peut prendre magiquement le contrôle de n'importe quel requin dans un rayon de 36 mètres autour de lui, en utilisant une forme limitée de télépathie."
357,Frénésie sanguinaire, Le sahuagin a un avantage aux jets d'attaque au corps à corps contre une créature qui n'a pas tous ses points de vie.
357,Amphibie limitée," Le sahuagin peut respirer sur terre ou dans l'eau, mais il a besoin d'être immergé au moins une fois toutes les 4 heures pour éviter de s'étouffer."
357,Télépathie avec les requins," Le sahuagin peut prendre magiquement le contrôle de n'importe quel requin dans un rayon de 36 mètres autour de lui, en utilisant une forme limitée de télépathie."
357,Incantation," Le sahuagin est un lanceur de sorts de niveau 6. Sa caractéristique d'incantation est la Sagesse (jet de sauvegarde contre ses sorts DD 12, +4 au toucher pour les attaques avec un sort). Il a préparé les sorts de clerc suivants&nbsp;:"
358,Corps brûlant," Une créature qui touche la salamandre ou la frappe lors d'une attaque au corps à corps en étant à 1,50 mètre ou moins de la salamandre subit 7 (2d6) dégâts de feu."
358,Armes brûlantes, Toute arme de corps à corps en métal que brandit la salamandre inflige 3 (1d6) dégâts de feu supplémentaires (inclus dans l'attaque ci-dessous).
359,Charge," Si le sanglier se déplace d'au moins 6 mètres en ligne droite vers une cible, puis la touche lors d'une attaque avec ses défenses dans le même tour, la cible subit 3 (1d6) dégâts tranchants supplémentaires. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 11 ou tomber à terre."
359,Implacable (Recharge après un repos court ou long)," Si le sanglier subit 7 points de dégâts ou moins qui réduiraient ses points de vie à 0, il se retrouve à la place avec 1 point de vie."
360,Charge," Si le sanglier se déplace d'au moins 6 mètres en ligne droite vers une cible, puis la touche lors d'une attaque avec ses défenses dans le même tour, la cible subit 7 (2d6) dégâts tranchants supplémentaires. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 13 ou tomber à terre."
360,Implacable (Recharge après un Repos court ou long)," Si le sanglier subit 10 points de dégâts ou moins qui réduiraient ses points de vie à 0, il se retrouve à la place avec 1 point de vie."
361,Métamorphe," Le sanglier-garou peut utiliser son action pour se métamorphoser en un hybride sanglier-humanoïde ou en un sanglier, ou pour reprendre sa forme véritable (la forme humanoïde). Mise à part sa CA, ses statistiques sont les mêmes quelle que soit sa forme. L'équipement qu'il porte ou transporte ne se transforme pas. Il retrouve sa forme véritable s'il meurt."
361,Charge (forme de sanglier ou hybride uniquement)," Si le sanglier-garou se déplace d'au moins 4,50 mètres en ligne droite vers une cible, puis la touche lors d'une attaque avec ses défenses dans le même tour, la cible subit 7 (2d6) dégâts tranchants supplémentaires. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 13 ou tomber à terre."
361,Férocité implacable (Recharge après un repos court ou long)," Si le sanglier-garou tombe à 0 point de vie après avoir subi 14 points de dégâts ou moins, il passe à 1 point de vie à la place."
362,Résistance à la magie, Le satyre a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
363,Illumination, Le scarabée émet une lumière vive dans un rayon de 3 mètres et une lumière faible sur 3 mètres supplémentaires.
366,Résistance à la magie, Le seigneur momie a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
366,Reconstitution," Le seigneur momie détruit retrouve un nouveau corps en 24 heures si son coeur est intact, récupérant tous ses points de vie et redevenant ainsi actif. Le nouveau corps apparaît à 1,50 mètre du coeur du seigneur momie."
366,Incantation," Le seigneur momie est un lanceur de sorts de niveau 10. Sa caractéristique d'incantation est la Sagesse (jet de sauvegarde contre ses sorts DD 17, +9 au toucher pour les attaques avec un sort). Le seigneur momie a la liste suivante de sorts de clerc préparée :"
367,Invisible dans l'eau, La sentinelle d'eau est invisible tant qu'elle est complètement immergée dans l'eau.
367,Connexion à l'eau, La sentinelle d'eau meurt si elle quitte l'eau à laquelle elle est unie ou si cette eau est détruite.
370,Corps brûlant," Une créature qui touche le serpent (lors d'un simple contact ou d'une attaque au corps à corps à 1,50 mètre ou moins de lui) subit 3 (1d6) dégâts de feu."
373,Repli aérien, Le serpent ne provoque pas d'attaques d'opportunité lorsqu'il quitte l'allonge d'un ennemi en volant.
375,Résistance à la magie, Le slaad a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
375,Régénération, Le slaad récupère 10 points de vie au début de son tour s'il possède au moins 1 point de vie.
376,Métamorphe," Le slaad peut utiliser son action pour se métamorphoser en un humanoïde de taille P ou M, ou pour reprendre sa forme véritable. Mise à part sa taille, ses statistiques sont les mêmes quelle que soit sa forme. L'équipement qu'il porte ou transporte ne se transforme pas. Il retrouve sa forme véritable s'il meurt."
376,Incantation innée," La caractéristique d'incantation innée du slaad est le Charisme (jet de sauvegarde contre ses sorts DD 15, +7 au toucher pour les attaques avec un sort). Le slaad peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
376,Résistance à la magie, Le slaad a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
376,Armes magiques, Les attaques avec une arme du slaad sont magiques.
376,Régénération, Le slaad récupère 10 points de vie au début de son tour s'il possède au moins 1 point de vie.
377,Métamorphe," Le slaad peut utiliser son action pour se métamorphoser en un humanoïde de taille P ou M, ou pour reprendre sa forme véritable. Mise à part sa taille, ses statistiques sont les mêmes quelle que soit sa forme. L'équipement qu'il porte ou transporte ne se transforme pas. Il retrouve sa forme véritable s'il meurt."
377,Incantation innée," La caractéristique d'incantation innée du slaad est le Charisme (jet de sauvegarde contre ses sorts DD 14). Le slaad peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
377,Résistance à la magie, Le slaad a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
377,Armes magiques, Les attaques avec une arme du slaad sont magiques.
377,Régénération, Le slaad récupère 10 points de vie au début de son tour s'il possède au moins 1 point de vie.
378,Résistance à la magie, Le slaad a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
378,Régénération, Le slaad récupère 10 points de vie au début de son tour s'il possède au moins 1 point de vie.
379,Métamorphe," Le slaad peut utiliser son action pour se métamorphoser en un humanoïde de taille P ou M, ou pour reprendre sa forme véritable. Mise à part sa taille, ses statistiques sont les mêmes quelle que soit sa forme. L'équipement qu'il porte ou transporte ne se transforme pas. Il retrouve sa forme véritable s'il meurt."
379,Incantation innée," La caractéristique d'incantation innée du slaad est le Charisme (jet de sauvegarde contre ses sorts DD 12). Le slaad peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
379,Résistance à la magie, Le slaad a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
379,Régénération, Le slaad récupère 10 points de vie au début de son tour s'il possède au moins 1 point de vie.
380,Résistance à la magie, Le slaad a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
381,Armes angéliques," Les attaques avec une arme du solar sont magiques. Lorsque le solar touche avec n'importe quelle arme, l'arme inflige 6d8 dégâts radiants supplémentaires (inclus dans l'attaque ci-dessous)."
381,Conscience divine, Le solar sait quand il entend un mensonge.
381,Incantation innée," La caractéristique d'incantation innée du solar est le Charisme (jet de sauvegarde contre ses sorts DD 25). Le solar peut lancer les sorts suivants de manière innée, sans avoir besoin de composantes matérielles :"
381,Résistance à la magie, Le solar a un avantage aux jets de sauvegarde contre les sorts et autres effets magiques.
383,Déplacement intangible, Le spectre peut se déplacer au travers d'autres créatures et objets comme s'ils étaient des terrains difficiles. Le spectre subit 5 (1d10) dégâts de force s'il termine son tour à l'intérieur d'un objet.
383,Sensibilité au soleil," S'il est exposé à la lumière du soleil, le spectre a un désavantage aux jets d'attaque et aux jets de Sagesse (Perception) basés sur la vue."
384,Mort explosive," Lorsqu'elle tombe à 0 point de vie, la spore gazeuse explose. Chaque créature présente dans un rayon de 6 mètres autour d'elle doit réussir un jet de sauvegarde de Constitution DD 15 ou subir 10 (3d6) dégâts de poison et être infectée par une maladie. Les créatures immunisées à l'état empoisonné sont immunisées à cette maladie. Les spores envahissent le corps de la créature infectée, la tuant en un nombre d'heures égal à 1d12 + valeur de Constitution de la créature, à moins que la maladie ne soit guérie. Une fois la moitié du compte à rebours écoulée, la créature est empoisonnée pour le reste de la durée. Après que la créature soit décédée, 2d4 spores gazeuses de taille TP germent et atteignent leur taille finale en 7 jours."
384,Sinistre ressemblance, La spore gazeuse ressemble à un tyrannoeil. Une créature qui peut voir la spore gazeuse peut déterminer sa véritable nature en réussissant un jet d'Intelligence (Nature) DD 15.
387,Charge," Si le squelette se déplace d'au moins 3 mètres en ligne droite vers une cible, puis la touche lors d'une attaque avec sa corne dans le même tour, la cible subit 9 (2d8) dégâts perforants supplémentaires. Si la cible est une créature, elle doit réussir un jet de sauvegarde de Force DD 14 ou être repoussée de 3 mètres et tomber à terre."
389,Lien télépathique, Le fiélon ignore la restriction de portée de sa télépathie quand il communique avec une créature qu'il a charmée. Les deux individus n'ont même pas besoin d'être sur le même plan d'existence.
389,Métamorphe," Le fiélon peut utiliser son action pour se métamorphoser en un humanoïde de taille P ou M, ou pour reprendre sa forme véritable. Sans ses ailes, le fiélon perd sa vitesse de vol. Mises à part sa taille et sa vitesse, ses statistiques sont les mêmes quelle que soit sa forme. L'équipement qu'il porte ou transporte ne se transforme pas. Il retrouve sa forme véritable s'il meurt."
